,CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_VALUE
1232,CHEMBL33888,O[C@@H]1[C@H]([C@H](Oc2cc(O)ccc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,929.0
1233,CHEMBL201364,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34CC=O)C1CC[C@@H]2O,1000.0
1234,CHEMBL3597507,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N,1000.0
1235,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1000.0
1236,CHEMBL83,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,1000.0
1237,CHEMBL219134,CCCCCCCCCCCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c3ccc(O)cc3,1017.0
1238,CHEMBL4099931,CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5nn[nH]n5)cc4,1030.0
1239,CHEMBL214200,CCCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)c5occc5,1119.0
1240,CHEMBL425603,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,1190.0
1241,CHEMBL378473,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc5ccccc5)CCC1=O,1200.0
1242,CHEMBL3588865,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,1210.0
1243,CHEMBL380362,CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,1210.0
1244,CHEMBL450940,Oc1cc(C=C)c2oc(nc2c1)c3ccc(O)c(F)c3,1216.0
1245,CHEMBL1088344,COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,1236.0
1246,CHEMBL78567,Oc1cc(O)c2C(=O)c3oc4c(Br)cc(O)cc4c3Oc2c1,1260.0
1247,CHEMBL3427409,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,1300.0
1248,CHEMBL44,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,1300.0
1249,CHEMBL363902,Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)c4nccs4,1340.0
1250,CHEMBL203515,CC(C)(C)CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,1371.0
1251,CHEMBL4077512,Cn1nnnc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,1409.0
1252,CHEMBL3360848,COc1cc(cc(OC)c1OC)[C@H]2[C@@H](N(C2=O)c3ccc(O)cc3)c4ccc(O)cc4,1470.0
1253,CHEMBL82483,Oc1ccc2Oc3c(oc4cc(O)ccc34)C(=O)c2c1,1500.0
1254,CHEMBL83,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,1605.0
1255,CHEMBL201365,Oc1ccc(cc1)n2c(nc3ccccc23)c4ccccc4Cl,1730.0
1256,CHEMBL379889,Cc1cc(O)cc2N=CN(C(=S)c12)c3ccc(O)cc3,1753.0
1257,CHEMBL495337,CC(C)CNc1nc(CCc2ccccc2)cc(NCc3ccccc3)n1,1900.0
1258,CHEMBL232022,O\N=C\c1cn(c2ccc(O)cc2)c3ccccc13,1905.0
1259,CHEMBL537887,Cl.COc1ccc(F)cc1c2ccc3NC(C)(C)C=C(C(C)OCC=C)c3c2,2000.0
1260,CHEMBL377988,CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C(=O)OC,2080.0
1261,CHEMBL8145,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,2160.0
1262,CHEMBL246341,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,2240.0
1263,CHEMBL63768,COc1cccc2OC(c3ccccc3)c4c(Br)c(NS(=O)(=O)C)ccc4c12,2281.0
1264,CHEMBL391619,CCCN1CC(Cc2ccc(O)cc12)c3ccc(O)cc3,2470.0
1265,CHEMBL2071180,Oc1ccc(cc1)C(=O)OC(c2ccccc2)c3ccccc3,2550.0
1266,CHEMBL442037,Oc1ccc(cc1)c2oc3cc(O)c(Cl)cc3n2,2765.0
1267,CHEMBL1452952,Cc1occc1c2nnc3sc(nn23)c4cc(oc4C)c5ccc(Cl)cc5,2769.48
1268,CHEMBL388473,Oc1cccc(c1)N2C(=O)c3ccc(O)cc3C2=O,2900.0
1269,CHEMBL380452,C\C=C\c1cccc2C(=O)Oc3c(C)c(O)ccc3c12,3030.0
1270,CHEMBL2071173,Oc1ccc2ccc(OC(=O)c3ccccc3F)cc2c1,3060.0
1271,CHEMBL249903,CCC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,3110.0
1272,CHEMBL204056,Cc1cc(Br)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,3120.0
1273,CHEMBL213070,CCCC12CCC(=O)C(=C1c3ccc4[nH]nnc4c3C2)Br,3301.0
1274,CHEMBL3827784,Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6C3=O,3400.0
1275,CHEMBL3427412,COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,3600.0
1276,CHEMBL1372307,CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,3818.74
1277,CHEMBL1538223,Cc1ccc2[nH]c(nc2c1)\C(=C/c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-])\C#N,4234.1
1278,CHEMBL203283,Cc1cc(O)ccc1N2C=Nc3cc(O)cc(O)c3C2=O,4382.0
1279,CHEMBL3261407,C[C@@H](CNc1cccc2c1cnn2c3ccc(F)cc3)NS(=O)(=O)c4c(C)cc(C)cc4C,5000.0
1280,CHEMBL3261425,C[C@@H](CNc1cccc2c1cnn2c3ccc(F)nc3)NS(=O)(=O)c4c(C)nn(C5CCCC5)c4C,5000.0
1281,CHEMBL79807,C[C@]12Cc3cnn(c3C=C1CCC[C@@H]2[C@@H](O)c4ccc(F)cc4)c5ccc(F)cc5,5000.0
1282,CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,5000.0
1283,CHEMBL77466,CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)c(Br)c3,5300.0
1284,CHEMBL206499,CCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,5365.0
1285,CHEMBL73989,Oc1ccc2C3=Nc4ccc(O)cc4OC3Cc2c1,5600.0
1286,CHEMBL365293,Oc1ccc(c(O)c1)c2noc3ccccc23,6100.0
1287,CHEMBL200903,Oc1ccc(cc1)n2c(nc3ccccc23)c4cccs4,6260.0
1288,CHEMBL201569,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34\C=C/Cl)C1CC[C@@H]2O,6690.0
1289,CHEMBL1972915,Cc1nn(c(Cl)c1\C=N\Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)Nc3ccccc3C(=O)O)c4ccccc4,6835.45
1290,CHEMBL377083,Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(F)c1,7485.0
1291,CHEMBL3827098,CN(C)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,7600.0
1293,CHEMBL494121,CC(C)CCc1cc(NCc2ccccc2)nc(NCc3ccccc3)n1,8300.0
1294,CHEMBL1526157,COc1ccc(cc1)N2C(=Nc3sc4CN(C)CCc4c3C2=O)SCC(=O)Nc5nccs5,8475.25
1295,CHEMBL1461574,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c3ccccc13,8688.31
1296,CHEMBL1323006,Cc1onc(C)c1COc2ccc(cc2)C(=O)OCC(=O)N3c4ccccc4NC(=O)C3(C)C,8736.14
1297,CHEMBL1455258,CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2,9493.34
1298,CHEMBL3978054,Cl.CN(C)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(Br)cc3,10000.0
1300,CHEMBL1087682,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,10000.0
1301,CHEMBL1087683,OCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,10000.0
1302,CHEMBL1097751,CC1=C(C#N)[C@H](C(=C(C)N1)C(=O)OC(C)(C)C)c2ccc(F)cc2Cl,10000.0
1303,CHEMBL65221,CS(=O)(=O)Nc1ccc2c(c1)C(Oc3cccc(OC(F)F)c23)c4ccccc4,10000.0
1304,CHEMBL1085667,COc1ccc2C3=C(CCOc2c1)c4ccc(OC)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,10000.0
1306,CHEMBL245576,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5[C@H](O)C[C@@]34CCC5=O)[C@@H]1CC[C@@H]2O,10000.0
1307,CHEMBL131,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,10000.0
1308,CHEMBL213457,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc5cccc(F)c5)CCC1=O,10000.0
1309,CHEMBL205988,Cc1cccc2C(=O)Oc3c(C)c(O)ccc3c12,10000.0
1310,CHEMBL212276,CCC12CCC(=O)C=C1c3ccc(O)cc3C2,10000.0
1311,CHEMBL438863,C[C@]12CC[C@H]3[C@@H](CC4[C@H](O)C[C@@]35CCC(=O)C=C45)[C@@H]1CC[C@@H]2O,10000.0
1312,CHEMBL398840,C[C@]12CC[C@H]3[C@@H](CC=C4C=C(CC[C@]34C=C)c5ccccc5)[C@@H]1CC[C@@H]2O,10000.0
1313,CHEMBL3263752,COc1nc(ccc1C(=O)O)C2=NN([C@H](C2)C3CCCC3)c4ccc(C#N)c(C)c4,10000.0
1314,CHEMBL377622,Oc1ccc2C3=CC(=O)CCC3Cc2c1,10000.0
1315,CHEMBL379384,CC1=C2c3ccc(O)cc3CC2(CCO)CCC1=O,10000.0
1316,CHEMBL380106,CCCCC12CCC(=O)C=C1c3ccc4[nH]ncc4c3C2,10000.0
1317,CHEMBL1511067,Cc1cc(C)n2nc(SCC3=CC(=O)Oc4cc(O)ccc34)nc2n1,10131.36
1318,CHEMBL3828208,CN1CCN(CCOc2ccc(cc2)N3C(=O)c4cc(O)ccc4C5=C3c6ccc(O)cc6C5=O)CC1,10600.0
1319,CHEMBL3427413,OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(F)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,10600.0
1321,CHEMBL448651,NC(=N)N\N=C\C1=C(Cl)c2ccccc2CC1,11000.0
1322,CHEMBL204272,Oc1ccc2c(OC(=O)c3c(Cl)c(O)c(F)cc23)c1Cl,11600.0
1323,CHEMBL1480378,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,12207.84
1324,CHEMBL1596554,CCn1c2ccccc2c3cc(NC(=O)CSc4nnc(c5ccc(OC)cc5)n4N)ccc13,12230.2
1325,CHEMBL1385373,COc1ccccc1NC(=O)c2ccccc2NC(=O)c3cc(Cl)ccc3NC(=O)c4occc4,12511.79
1326,CHEMBL491885,CC(=CCc1c(O)c2C(=O)C(=COc2c3CC(Oc13)C(C)(C)O)c4ccc(O)c(O)c4)C,13000.0
1327,CHEMBL352024,CCCCc1cc(NCCC)nc(NCCC)n1,13000.0
1328,CHEMBL1603599,Clc1ccc(s1)S(=O)(=O)NCc2csc(n2)c3cccnc3,13630.4
1329,CHEMBL1612880,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c3cc(nc4ccccc34)c5occc5,14720.92
1330,CHEMBL1309506,COc1cc(NC(=O)c2cccs2)c(cc1OC)C(=O)OCC(=O)NCc3occc3,14772.44
1331,CHEMBL1256102,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)\C=C\CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15848.93
1332,CHEMBL1257167,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C\C=C\CC(F)(C(F)(F)F)C(F)(F)F,15848.93
1333,CHEMBL1257284,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C\C=C\CC(F)(F)C(F)(F)C(F)(F)F)[C@@H]3CCc2c1,15848.93
1334,CHEMBL1258901,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)\C=C\CC(F)(F)C(F)(F)C(F)(F)F,15848.93
1335,CHEMBL1983345,CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,16011.5
1336,CHEMBL1479,C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,17790.0
1337,CHEMBL1499638,CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,18237.0
1338,CHEMBL1386091,OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,18587.7
1339,CHEMBL1555033,COC(=O)c1ccc2C(=O)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=S)Nc2c1,18750.0
1340,CHEMBL1466882,Cc1nnc(NC(=O)Cc2cccs2)s1,19042.57
1341,CHEMBL1350028,COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,19512.36
1343,CHEMBL1582403,CCC1=NN2C(=NC(=O)\C(=C\c3oc(SCc4occc4)cc3)\C2=N)S1,21012.5
1344,CHEMBL1533166,Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,22957.22
1345,CHEMBL1501269,CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,23727.96
1346,CHEMBL1732228,[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],27852.14
1347,CHEMBL1597933,Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,28223.33
1348,CHEMBL1326483,NC(=O)c1ccccc1OCC2CC(=NO2)c3ccccc3,29932.4
1349,CHEMBL1424468,CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,30297.28
1350,CHEMBL3195623,Oc1ccc(\C=N\c2ccc(cc2)N3CCOCC3)c(O)c1,30385.19
1351,CHEMBL74022,Oc1ccc(cc1)C2=Nc3c(O)cc(O)cc3OC2,33000.0
1352,CHEMBL205577,CC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,33248.0
1353,CHEMBL1572403,COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,33316.3
1354,CHEMBL379252,Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=O,34626.0
1355,CHEMBL1450791,Cc1onc(c1)C(=O)OCC(=O)c2ccc(Br)s2,36204.48
1356,CHEMBL1539865,Clc1ccc(COc2ccc(cc2)c3oc(NCc4cccnc4)c(n3)C#N)cc1,37410.11
1357,CHEMBL1528123,Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3,37494.74
1360,CHEMBL1361641,Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,42307.93
1362,CHEMBL1507788,Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,43005.71
1363,CHEMBL1471823,CCOc1ccc(NC(=O)c2oc3nc4cc(OC)ccc4cc3c2)cc1,47271.42
1364,CHEMBL1393131,OC(=O)c1cc(nc2ccc(Br)cc12)c3occc3,47639.82
1365,CHEMBL1393976,COC(=O)c1oc(CSc2nc(C)nc3sc(C)c(C)c23)cc1,48895.72
1366,CHEMBL1442547,Cc1cc(C)c2nc(cc(C(=O)NCc3occc3)c2c1)c4ccccn4,50000.0
1367,CHEMBL1441655,CCCCSc1n[nH]c2c3ccccc3nc2n1,50000.0
1368,CHEMBL1432915,Cc1occc1c2nnc(SCC3=CC(=O)N4C=C(Br)C=CC4=N3)n2C,50000.0
1369,CHEMBL1603680,Cc1cc(Cl)c(cc1OCC(=O)N)S(=O)(=O)Nc2ccc3OCOc3c2,50000.0
1370,CHEMBL1422039,O=S(=O)(CCC#N)c1nnnn1c2ccccc2,50000.0
1371,CHEMBL1595235,C=CCSC1=N\C(=C/C=C/c2occc2)\C(=O)S1,50000.0
1372,CHEMBL1581440,CSCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,50000.0
1373,CHEMBL1582133,C1CCC(CC1)c2nn3c(nnc3s2)c4[nH]nc5CCCc45,50000.0
1374,CHEMBL1583911,Cc1cccc(c1)n2c(SCC3=CC(=O)N4C=CSC4=N3)nc5ccccc25,50000.0
1375,CHEMBL1390728,COc1cccc(\C=C\2/N=C(OC2=O)c3c(C)onc3c4ccccc4)c1OC,50000.0
1376,CHEMBL1391679,CCOc1cccc(c1)c2nnc3sc(nn23)c4cc(OC)c(OC)c(OC)c4,50000.0
1377,CHEMBL1565196,Cc1ccc(cc1C(=O)Nc2nc[nH]n2)S(=O)(=O)N3CCCCC3,50000.0
1378,CHEMBL1545617,CCn1c(SCC(=O)Nc2ccc3c(c2)c4ccccc4n3CC)nnc1c5occc5,50000.0
1379,CHEMBL1373202,Cc1cc(C)n(CC(O)COc2ccccc2)n1,50000.0
1380,CHEMBL1539668,CC(NC(=O)C)C(=O)OCC(=O)Nc1ccc(Br)cc1,50000.0
1381,CHEMBL1366918,Cc1cc(Cl)cc(C)c1OCCCCN2CCOCC2,50000.0
1382,CHEMBL1070,COc1ccc2cc(CCC(=O)C)ccc2c1,50000.0
1384,CHEMBL1505994,O=C(CSc1nc2CCCCc2c(c3occc3)c1C#N)Nc4nccs4,50000.0
1385,CHEMBL1330656,Clc1ccc(NC(=O)COc2ccccc2)cc1c3oc4cccnc4n3,50000.0
1386,CHEMBL1318598,COc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,50000.0
1387,CHEMBL1321083,Cc1ccc(cc1)C(N(Cc2cccs2)C(=O)c3csnn3)C(=O)NC(C)(C)C,50000.0
1388,CHEMBL1305162,CN1C(=O)C(Cc2ccc(OCC=C)cc2)C(=O)N(C)C1=O,50000.0
1389,CHEMBL203330,Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(Cl)c3,55015.0
1390,CHEMBL370039,Oc1ccc(C(=O)Cc2oc3ccccc3c2)c(O)c1,85700.0
1391,CHEMBL68549,Oc1ccc(cc1)[C@H]2[C@H](Oc3ccc(O)cc3[S+]2[O-])c4ccc(OCCN5CCCCC5)cc4,100000.0
1392,CHEMBL482642,Cc1nc2cc(ccc2[nH]1)C(=O)O,100000.0
1393,CHEMBL523380,CC(C)COc1cc(\C=C\c2ccccc2)nc(OCC(C)C)n1,1000000.0
1394,CHEMBL523514,CC(C)CNc1nc(\C=C\c2ccccc2)cc(\C=C\c3ccccc3)n1,1000000.0
1395,CHEMBL493700,CC(C)COc1cc(OCC(C)C)nc(OCC(C)C)n1,1000000.0
1396,CHEMBL494319,C(Cc1cc(NCc2cccc3ccccc23)nc(NCc4cccc5ccccc45)n1)c6ccccc6,1000000.0
1397,CHEMBL1784259,COc1cc(O)c(\C=C/C(C)(C)O)c2OC(CC(=O)c12)c3ccc(O)cc3,1000000.0
1398,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,
1399,CHEMBL175,CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O,
1400,CHEMBL291338,Oc1c(Cl)cc(Cl)cc1C(=O)Nc2ccc(Cl)c(Cl)c2,
1401,CHEMBL294199,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,
1402,CHEMBL1200545,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,
1403,CHEMBL1200585,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,
1404,CHEMBL1200709,CCN(C(=O)\C=C\C)c1ccccc1C,
1405,CHEMBL1200993,[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,
1406,CHEMBL1201216,Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,
1407,CHEMBL1628170,C[C@]12CC[C@H]3[C@@H]([C@@H](Cc4cc(O)ccc34)Sc5ccc(\C=C\C(=O)O)cc5)[C@@H]1CC[C@@H]2O,
1408,CHEMBL1630578,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8,
1409,CHEMBL1630579,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,
1410,CHEMBL165,Oc1ccc(\C=C\c2cc(O)cc(O)c2)cc1,
1411,CHEMBL701,NCC(CC(=O)O)c1ccc(Cl)cc1,
1412,CHEMBL712,COc1ccc(cc1)C2C(=O)c3ccccc3C2=O,
1413,CHEMBL1483,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,
1414,CHEMBL27759,Nc1ccccc1NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2,
1415,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,
1416,CHEMBL154,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,
1417,CHEMBL685,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,
1418,CHEMBL1456,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OCCN3CCOCC3,
1419,CHEMBL267744,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,
1420,CHEMBL63560,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,
1421,CHEMBL600325,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)[C@H](O)[C@H](O)[C@H]1O,
1422,CHEMBL649,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,
1423,CHEMBL62193,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,
1424,CHEMBL632,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,
1425,CHEMBL637,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,
1426,CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,
1427,CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,
1428,CHEMBL1413,CC1=CC(=O)N(O)C(=C1)C2CCCCC2,
1429,CHEMBL622,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,
1430,CHEMBL1384,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,
1431,CHEMBL201983,CCN(c1ccc(OC)cc1)S(=O)(=O)c2ccc(O)cc2,
1432,CHEMBL597,Cc1ccc(cc1)N(CC2=NCCN2)c3cccc(O)c3,
1433,CHEMBL191711,Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC6CC6)CC5,
1434,CHEMBL109,CCCC(CCC)C(=O)O,
1435,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,
1436,CHEMBL1262,Clc1ccc(CO\N=C(/Cn2ccnc2)\c3ccc(Cl)cc3Cl)c(Cl)c1,
1437,CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,
1438,CHEMBL1177,NC1=NC(=O)C(O1)c2ccccc2,
1439,CHEMBL15245,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,
1440,CHEMBL133045,C[C@@H]1CCC(=O)C(C)[C@@]1(C)\C=C\C2(C)CCc3cc(C=O)c(C)c(Cl)c3O2,
1441,CHEMBL133046,C\C(=C/Cc1c(O)c(Cl)c(C)c(C=O)c1O)\CC\C=C(/C)\[C@@H]2CC(=O)C(C)(C)O2,
1442,CHEMBL133334,C[C@@H]1CCC(=O)[C@H](C)[C@@]1(C)\C=C\C(=C\Cc2c(O)c(C=O)c(C)c(Cl)c2OC(=O)CCCC(=O)O)\C,
1443,CHEMBL153479,Nc1c(Br)cc(Br)cc1CN[C@@H]2CC[C@@H](O)CC2,
1444,CHEMBL105,CO[C@]12[C@H]3N[C@H]3CN1C4=C([C@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N,
1445,CHEMBL1140,NC(=O)c1cccnc1,
1446,CHEMBL127516,CCCCOC(=O)c1ccc(N)cc1,
1447,CHEMBL131153,COc1c(Cl)c(C)c(C=O)c(O)c1C\C=C(/C)\C=C\[C@@]2(C)[C@H](C)CCC(=O)[C@@H]2C,
1448,CHEMBL131694,COc1c(C\C=C(/C)\C=C\[C@@]2(C)[C@H](C)CCC(=O)[C@@H]2C)c(O)c(Cl)c(C)c1C=O,
1449,CHEMBL132134,COc1c(Cl)c(C)c(C(=O)O)c(OC)c1C\C=C(/C)\C=C\[C@@]2(C)[C@H](C)CCC(=O)[C@@H]2C,
1450,CHEMBL498082,Cl.CCCC[C@@H]1C[C@H]1[C@@H](N)c2ccc(cc2F)c3ccc(O)cc3,
1451,CHEMBL504760,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,
1452,CHEMBL8,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,
1453,CHEMBL1071,OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,
1454,CHEMBL1087,CN1CCCCC1C(=O)Nc2c(C)cccc2C,
